,Location,XYZCOD,col_1_label,col_1_qty,col_2_label,col_2_qty,col_3_label,col_3_qty,col_4_label,col_4_qty,col_5_label,col_5_qty,col_6_label,col_6_qty,col_7_label,col_7_qty,col_8_label,col_8_qty,col_9_label,col_9_qty,col_10_label,col_10_qty,col_11_label,col_11_qty,col_12_label,col_12_qty,col_13_label,col_13_qty,col_14_label,col_14_qty,col_15_label,col_15_qty,col_16_label,col_16_qty,col_17_label,col_17_qty,col_18_label,col_18_qty
1244,D-19-11,Z,HXQR4L,8.5,HXQR4L,8.5,HXQR4L,8.5,HXQR4L,8.5,HXQR4L,8.5,HXQR4L,8.5,HXQR4L,8.5,HXQR4L,8.5,HXQR4L,8.5,HXQR4L,8.5,HXQR4L,8.5,HXQR4L,8.5,HXQR4L,8.5,HXQR4L,8.5,HXQR4L,8.5,HXQR4L,8.5,HXQR4L,8.5,HXQR4L,8.5
1245,B-18-22,Z,2Z7ZEP,8.5,2Z7ZEP,8.5,2Z7ZEP,8.5,2Z7ZEP,8.5,2Z7ZEP,8.5,2Z7ZEP,8.5,2Z7ZEP,8.5,2Z7ZEP,8.5,2Z7ZEP,8.5,2Z7ZEP,8.5,2Z7ZEP,8.5,2Z7ZEP,8.5,2Z7ZEP,8.5,2Z7ZEP,8.5,2Z7ZEP,8.5,2Z7ZEP,8.5,2Z7ZEP,8.5,2Z7ZEP,8.5
1246,B-17-21,Z,YN8OHN,9.5,YN8OHN,9.5,YN8OHN,9.5,YN8OHN,9.5,YN8OHN,9.5,YN8OHN,9.5,YN8OHN,9.5,YN8OHN,9.5,YN8OHN,9.5,YN8OHN,9.5,YN8OHN,9.5,YN8OHN,9.5,YN8OHN,9.5,YN8OHN,9.5,YN8OHN,9.5,YN8OHN,9.5,YN8OHN,9.5,YN8OHN,9.5
1247,Q-15-11,Z,56TC1Z,6.0,56TC1Z,6.0,56TC1Z,6.0,56TC1Z,6.0,56TC1Z,6.0,56TC1Z,6.0,56TC1Z,6.0,56TC1Z,6.0,56TC1Z,6.0,56TC1Z,6.0,56TC1Z,6.0,56TC1Z,6.0,56TC1Z,6.0,56TC1Z,6.0,56TC1Z,6.0,56TC1Z,6.0,56TC1Z,6.0,56TC1Z,6.0
1248,O-16-13,Z,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5,WH1BJI,7.5
1249,G-21-22,Z,YKQY4X,8.5,YKQY4X,8.5,YKQY4X,8.5,YKQY4X,8.5,YKQY4X,8.5,YKQY4X,8.5,YKQY4X,8.5,YKQY4X,8.5,YKQY4X,8.5,YKQY4X,8.5,YKQY4X,8.5,YKQY4X,8.5,YKQY4X,8.5,YKQY4X,8.5,YKQY4X,8.5,YKQY4X,8.5,YKQY4X,8.5,YKQY4X,8.5
1250,R-01-01,Z,HI2X6U,5.0,HI2X6U,5.0,HI2X6U,5.0,HI2X6U,5.0,HI2X6U,5.0,HI2X6U,5.0,HI2X6U,5.0,HI2X6U,5.0,HI2X6U,5.0,HI2X6U,5.0,HI2X6U,5.0,HI2X6U,5.0,HI2X6U,5.0,HI2X6U,5.0,HI2X6U,5.0,HI2X6U,5.0,HI2X6U,5.0,HI2X6U,5.0
1251,P-08-12,Z,KTDZY0,4.0,KTDZY0,4.0,KTDZY0,4.0,KTDZY0,4.0,KTDZY0,4.0,KTDZY0,4.0,KTDZY0,4.0,KTDZY0,4.0,KTDZY0,4.0,KTDZY0,4.0,KTDZY0,4.0,KTDZY0,4.0,KTDZY0,4.0,KTDZY0,4.0,KTDZY0,4.0,KTDZY0,4.0,KTDZY0,4.0,KTDZY0,4.0
1252,P-07-11,Z,5P2MVG,7.5,5P2MVG,7.5,5P2MVG,7.5,5P2MVG,7.5,5P2MVG,7.5,5P2MVG,7.5,5P2MVG,7.5,5P2MVG,7.5,5P2MVG,7.5,5P2MVG,7.5,5P2MVG,7.5,5P2MVG,7.5,5P2MVG,7.5,5P2MVG,7.5,5P2MVG,7.5,5P2MVG,7.5,5P2MVG,7.5,5P2MVG,7.5
1253,D-19-21,Z,TNZ1OO,11.0,TNZ1OO,11.0,TNZ1OO,11.0,TNZ1OO,11.0,TNZ1OO,11.0,TNZ1OO,11.0,TNZ1OO,11.0,TNZ1OO,11.0,TNZ1OO,11.0,TNZ1OO,11.0,TNZ1OO,11.0,TNZ1OO,11.0,TNZ1OO,11.0,TNZ1OO,11.0,TNZ1OO,11.0,TNZ1OO,11.0,TNZ1OO,11.0,TNZ1OO,11.0
1254,F-21-11,Z,EBKM6C,9.0,EBKM6C,9.0,EBKM6C,9.0,EBKM6C,9.0,EBKM6C,9.0,EBKM6C,9.0,EBKM6C,9.0,EBKM6C,9.0,EBKM6C,9.0,EBKM6C,9.0,EBKM6C,9.0,EBKM6C,9.0,EBKM6C,9.0,EBKM6C,9.0,EBKM6C,9.0,EBKM6C,9.0,EBKM6C,9.0,EBKM6C,9.0
1255,D-20-22,Z,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5,O7TSVL,8.5
1256,A-18-11,Z,NISP6K,10.5,NISP6K,10.5,NISP6K,10.5,NISP6K,10.5,NISP6K,10.5,NISP6K,10.5,NISP6K,10.5,NISP6K,10.5,NISP6K,10.5,NISP6K,10.5,NISP6K,10.5,NISP6K,10.5,NISP6K,10.5,NISP6K,10.5,NISP6K,10.5,NISP6K,10.5,NISP6K,10.5,NISP6K,10.5
1257,C-17-13,Z,HA0BOB,10.0,HA0BOB,10.0,HA0BOB,10.0,HA0BOB,10.0,HA0BOB,10.0,HA0BOB,10.0,HA0BOB,10.0,HA0BOB,10.0,HA0BOB,10.0,HA0BOB,10.0,HA0BOB,10.0,HA0BOB,10.0,HA0BOB,10.0,HA0BOB,10.0,HA0BOB,10.0,HA0BOB,10.0,HA0BOB,10.0,HA0BOB,10.0
1258,O-16-23,Z,ZX6MUV,11.0,ZX6MUV,11.0,ZX6MUV,11.0,ZX6MUV,11.0,ZX6MUV,11.0,ZX6MUV,11.0,ZX6MUV,11.0,ZX6MUV,11.0,ZX6MUV,11.0,ZX6MUV,11.0,ZX6MUV,11.0,ZX6MUV,11.0,ZX6MUV,11.0,ZX6MUV,11.0,ZX6MUV,11.0,ZX6MUV,11.0,ZX6MUV,11.0,ZX6MUV,11.0
1259,R-13-13,Z,JUUL5B,8.5,JUUL5B,8.5,JUUL5B,8.5,JUUL5B,8.5,JUUL5B,8.5,JUUL5B,8.5,JUUL5B,8.5,JUUL5B,8.5,JUUL5B,8.5,JUUL5B,8.5,JUUL5B,8.5,JUUL5B,8.5,JUUL5B,8.5,JUUL5B,8.5,JUUL5B,8.5,JUUL5B,8.5,JUUL5B,8.5,JUUL5B,8.5
1260,Q-15-21,Z,02MRUH,11.0,02MRUH,11.0,02MRUH,11.0,02MRUH,11.0,02MRUH,11.0,02MRUH,11.0,02MRUH,11.0,02MRUH,11.0,02MRUH,11.0,02MRUH,11.0,02MRUH,11.0,02MRUH,11.0,02MRUH,11.0,02MRUH,11.0,02MRUH,11.0,02MRUH,11.0,02MRUH,11.0,02MRUH,11.0
1261,F-22-12,Z,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0,HLOISD,11.0
1262,R-13-23,Z,84ABYS,11.0,84ABYS,11.0,84ABYS,11.0,84ABYS,11.0,84ABYS,11.0,84ABYS,11.0,84ABYS,11.0,84ABYS,11.0,84ABYS,11.0,84ABYS,11.0,84ABYS,11.0,84ABYS,11.0,84ABYS,11.0,84ABYS,11.0,84ABYS,11.0,84ABYS,11.0,84ABYS,11.0,84ABYS,11.0
1263,P-08-22,Z,TAHFOD,10.0,TAHFOD,10.0,TAHFOD,10.0,TAHFOD,10.0,TAHFOD,10.0,TAHFOD,10.0,TAHFOD,10.0,TAHFOD,10.0,TAHFOD,10.0,TAHFOD,10.0,TAHFOD,10.0,TAHFOD,10.0,TAHFOD,10.0,TAHFOD,10.0,TAHFOD,10.0,TAHFOD,10.0,TAHFOD,10.0,TAHFOD,10.0
1264,P-07-21,Z,TB6WIP,11.5,TB6WIP,11.5,TB6WIP,11.5,TB6WIP,11.5,TB6WIP,11.5,TB6WIP,11.5,TB6WIP,11.5,TB6WIP,11.5,TB6WIP,11.5,TB6WIP,11.5,TB6WIP,11.5,TB6WIP,11.5,TB6WIP,11.5,TB6WIP,11.5,TB6WIP,11.5,TB6WIP,11.5,TB6WIP,11.5,TB6WIP,11.5
1265,E-19-13,Z,EUMBM7,13.0,EUMBM7,13.0,EUMBM7,13.0,EUMBM7,13.0,EUMBM7,13.0,EUMBM7,13.0,EUMBM7,13.0,EUMBM7,13.0,EUMBM7,13.0,EUMBM7,13.0,EUMBM7,13.0,EUMBM7,13.0,EUMBM7,13.0,EUMBM7,13.0,EUMBM7,13.0,EUMBM7,13.0,EUMBM7,13.0,EUMBM7,13.0
1266,A-18-21,Z,HGXJD0,10.0,HGXJD0,10.0,HGXJD0,10.0,HGXJD0,10.0,HGXJD0,10.0,HGXJD0,10.0,HGXJD0,10.0,HGXJD0,10.0,HGXJD0,10.0,HGXJD0,10.0,HGXJD0,10.0,HGXJD0,10.0,HGXJD0,10.0,HGXJD0,10.0,HGXJD0,10.0,HGXJD0,10.0,HGXJD0,10.0,HGXJD0,10.0
1267,C-20-11,Z,HLOISD,10.0,HLOISD,10.0,HLOISD,10.0,HLOISD,10.0,HLOISD,10.0,HLOISD,10.0,HLOISD,10.0,HLOISD,10.0,HLOISD,10.0,HLOISD,10.0,HLOISD,10.0,HLOISD,10.0,HLOISD,10.0,HLOISD,10.0,HLOISD,10.0,HLOISD,10.0,HLOISD,10.0,HLOISD,10.0
1268,C-17-23,Z,B24J86,4.0,B24J86,4.0,B24J86,4.0,B24J86,4.0,B24J86,4.0,B24J86,4.0,B24J86,4.0,B24J86,4.0,B24J86,4.0,B24J86,4.0,B24J86,4.0,B24J86,4.0,B24J86,4.0,B24J86,4.0,B24J86,4.0,B24J86,4.0,B24J86,4.0,B24J86,4.0
1269,P-16-12,Z,G8ASPE,5.0,G8ASPE,5.0,G8ASPE,5.0,G8ASPE,5.0,G8ASPE,5.0,G8ASPE,5.0,G8ASPE,5.0,G8ASPE,5.0,G8ASPE,5.0,G8ASPE,5.0,G8ASPE,5.0,G8ASPE,5.0,G8ASPE,5.0,G8ASPE,5.0,G8ASPE,5.0,G8ASPE,5.0,G8ASPE,5.0,G8ASPE,5.0
1270,P-15-13,Z,84ABYS,10.0,84ABYS,10.0,84ABYS,10.0,84ABYS,10.0,84ABYS,10.0,84ABYS,10.0,84ABYS,10.0,84ABYS,10.0,84ABYS,10.0,84ABYS,10.0,84ABYS,10.0,84ABYS,10.0,84ABYS,10.0,84ABYS,10.0,84ABYS,10.0,84ABYS,10.0,84ABYS,10.0,84ABYS,10.0
1271,F-21-21,Z,JHSQHS,13.0,JHSQHS,13.0,JHSQHS,13.0,JHSQHS,13.0,JHSQHS,13.0,JHSQHS,13.0,JHSQHS,13.0,JHSQHS,13.0,JHSQHS,13.0,JHSQHS,13.0,JHSQHS,13.0,JHSQHS,13.0,JHSQHS,13.0,JHSQHS,13.0,JHSQHS,13.0,JHSQHS,13.0,JHSQHS,13.0,JHSQHS,13.0
1272,F-22-22,Z,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0,QP56BU,12.0
1273,Q-07-12,Z,6NDM0O,10.5,6NDM0O,10.5,6NDM0O,10.5,6NDM0O,10.5,6NDM0O,10.5,6NDM0O,10.5,6NDM0O,10.5,6NDM0O,10.5,6NDM0O,10.5,6NDM0O,10.5,6NDM0O,10.5,6NDM0O,10.5,6NDM0O,10.5,6NDM0O,10.5,6NDM0O,10.5,6NDM0O,10.5,6NDM0O,10.5,6NDM0O,10.5
1274,C-20-21,Z,O7AXAK,8.5,O7AXAK,8.5,O7AXAK,8.5,O7AXAK,8.5,O7AXAK,8.5,O7AXAK,8.5,O7AXAK,8.5,O7AXAK,8.5,O7AXAK,8.5,O7AXAK,8.5,O7AXAK,8.5,O7AXAK,8.5,O7AXAK,8.5,O7AXAK,8.5,O7AXAK,8.5,O7AXAK,8.5,O7AXAK,8.5,O7AXAK,8.5
1275,E-19-23,Z,AX7BJ8,7.0,AX7BJ8,7.0,AX7BJ8,7.0,AX7BJ8,7.0,AX7BJ8,7.0,AX7BJ8,7.0,AX7BJ8,7.0,AX7BJ8,7.0,AX7BJ8,7.0,AX7BJ8,7.0,AX7BJ8,7.0,AX7BJ8,7.0,AX7BJ8,7.0,AX7BJ8,7.0,AX7BJ8,7.0,AX7BJ8,7.0,AX7BJ8,7.0,AX7BJ8,7.0
1276,E-22-11,Z,6NDM0O,8.0,6NDM0O,8.0,6NDM0O,8.0,6NDM0O,8.0,6NDM0O,8.0,6NDM0O,8.0,6NDM0O,8.0,6NDM0O,8.0,6NDM0O,8.0,6NDM0O,8.0,6NDM0O,8.0,6NDM0O,8.0,6NDM0O,8.0,6NDM0O,8.0,6NDM0O,8.0,6NDM0O,8.0,6NDM0O,8.0,6NDM0O,8.0
1277,B-18-13,Z,WGHG3L,14.0,WGHG3L,14.0,WGHG3L,14.0,WGHG3L,14.0,WGHG3L,14.0,WGHG3L,14.0,WGHG3L,14.0,WGHG3L,14.0,WGHG3L,14.0,WGHG3L,14.0,WGHG3L,14.0,WGHG3L,14.0,WGHG3L,14.0,WGHG3L,14.0,WGHG3L,14.0,WGHG3L,14.0,WGHG3L,14.0,WGHG3L,14.0
1278,B-17-12,Z,D8AMD3,9.5,D8AMD3,9.5,D8AMD3,9.5,D8AMD3,9.5,D8AMD3,9.5,D8AMD3,9.5,D8AMD3,9.5,D8AMD3,9.5,D8AMD3,9.5,D8AMD3,9.5,D8AMD3,9.5,D8AMD3,9.5,D8AMD3,9.5,D8AMD3,9.5,D8AMD3,9.5,D8AMD3,9.5,D8AMD3,9.5,D8AMD3,9.5
1279,P-15-23,Z,XFQ9CP,7.0,XFQ9CP,7.0,XFQ9CP,7.0,XFQ9CP,7.0,XFQ9CP,7.0,XFQ9CP,7.0,XFQ9CP,7.0,XFQ9CP,7.0,XFQ9CP,7.0,XFQ9CP,7.0,XFQ9CP,7.0,XFQ9CP,7.0,XFQ9CP,7.0,XFQ9CP,7.0,XFQ9CP,7.0,XFQ9CP,7.0,XFQ9CP,7.0,XFQ9CP,7.0
1280,P-16-22,Z,2LPO6D,8.0,2LPO6D,8.0,2LPO6D,8.0,2LPO6D,8.0,2LPO6D,8.0,2LPO6D,8.0,2LPO6D,8.0,2LPO6D,8.0,2LPO6D,8.0,2LPO6D,8.0,2LPO6D,8.0,2LPO6D,8.0,2LPO6D,8.0,2LPO6D,8.0,2LPO6D,8.0,2LPO6D,8.0,2LPO6D,8.0,2LPO6D,8.0
1281,G-21-13,Z,YF0X2Z,10.5,YF0X2Z,10.5,YF0X2Z,10.5,YF0X2Z,10.5,YF0X2Z,10.5,YF0X2Z,10.5,YF0X2Z,10.5,YF0X2Z,10.5,YF0X2Z,10.5,YF0X2Z,10.5,YF0X2Z,10.5,YF0X2Z,10.5,YF0X2Z,10.5,YF0X2Z,10.5,YF0X2Z,10.5,YF0X2Z,10.5,YF0X2Z,10.5,YF0X2Z,10.5
1282,Q-07-22,Z,F7LULH,3.0,F7LULH,3.0,F7LULH,3.0,F7LULH,3.0,F7LULH,3.0,F7LULH,3.0,F7LULH,3.0,F7LULH,3.0,F7LULH,3.0,F7LULH,3.0,F7LULH,3.0,F7LULH,3.0,F7LULH,3.0,F7LULH,3.0,F7LULH,3.0,F7LULH,3.0,F7LULH,3.0,F7LULH,3.0
1283,O-06-13,Z,YF0X2Z,10.0,YF0X2Z,10.0,YF0X2Z,10.0,YF0X2Z,10.0,YF0X2Z,10.0,YF0X2Z,10.0,YF0X2Z,10.0,YF0X2Z,10.0,YF0X2Z,10.0,YF0X2Z,10.0,YF0X2Z,10.0,YF0X2Z,10.0,YF0X2Z,10.0,YF0X2Z,10.0,YF0X2Z,10.0,YF0X2Z,10.0,YF0X2Z,10.0,YF0X2Z,10.0
1284,D-19-12,Z,HOUJQN,4.5,HOUJQN,4.5,HOUJQN,4.5,HOUJQN,4.5,HOUJQN,4.5,HOUJQN,4.5,HOUJQN,4.5,HOUJQN,4.5,HOUJQN,4.5,HOUJQN,4.5,HOUJQN,4.5,HOUJQN,4.5,HOUJQN,4.5,HOUJQN,4.5,HOUJQN,4.5,HOUJQN,4.5,HOUJQN,4.5,HOUJQN,4.5
1285,D-20-13,Z,J3FI7N,7.5,J3FI7N,7.5,J3FI7N,7.5,J3FI7N,7.5,J3FI7N,7.5,J3FI7N,7.5,J3FI7N,7.5,J3FI7N,7.5,J3FI7N,7.5,J3FI7N,7.5,J3FI7N,7.5,J3FI7N,7.5,J3FI7N,7.5,J3FI7N,7.5,J3FI7N,7.5,J3FI7N,7.5,J3FI7N,7.5,J3FI7N,7.5
1286,B-18-23,Z,F7LULH,4.0,F7LULH,4.0,F7LULH,4.0,F7LULH,4.0,F7LULH,4.0,F7LULH,4.0,F7LULH,4.0,F7LULH,4.0,F7LULH,4.0,F7LULH,4.0,F7LULH,4.0,F7LULH,4.0,F7LULH,4.0,F7LULH,4.0,F7LULH,4.0,F7LULH,4.0,F7LULH,4.0,F7LULH,4.0
1287,B-17-22,Z,EQQBND,8.5,EQQBND,8.5,EQQBND,8.5,EQQBND,8.5,EQQBND,8.5,EQQBND,8.5,EQQBND,8.5,EQQBND,8.5,EQQBND,8.5,EQQBND,8.5,EQQBND,8.5,EQQBND,8.5,EQQBND,8.5,EQQBND,8.5,EQQBND,8.5,EQQBND,8.5,EQQBND,8.5,EQQBND,8.5
1288,Q-15-12,Z,QTMT7N,9.5,QTMT7N,9.5,QTMT7N,9.5,QTMT7N,9.5,QTMT7N,9.5,QTMT7N,9.5,QTMT7N,9.5,QTMT7N,9.5,QTMT7N,9.5,QTMT7N,9.5,QTMT7N,9.5,QTMT7N,9.5,QTMT7N,9.5,QTMT7N,9.5,QTMT7N,9.5,QTMT7N,9.5,QTMT7N,9.5,QTMT7N,9.5
1289,Q-16-11,Z,U8203G,7.0,U8203G,7.0,U8203G,7.0,U8203G,7.0,U8203G,7.0,U8203G,7.0,U8203G,7.0,U8203G,7.0,U8203G,7.0,U8203G,7.0,U8203G,7.0,U8203G,7.0,U8203G,7.0,U8203G,7.0,U8203G,7.0,U8203G,7.0,U8203G,7.0,U8203G,7.0
1290,E-22-21,Z,EUMBM7,8.0,EUMBM7,8.0,EUMBM7,8.0,EUMBM7,8.0,EUMBM7,8.0,EUMBM7,8.0,EUMBM7,8.0,EUMBM7,8.0,EUMBM7,8.0,EUMBM7,8.0,EUMBM7,8.0,EUMBM7,8.0,EUMBM7,8.0,EUMBM7,8.0,EUMBM7,8.0,EUMBM7,8.0,EUMBM7,8.0,EUMBM7,8.0
1291,G-21-23,Z,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0,EAJXUV,9.0
1292,O-06-23,Z,QP56BU,10.0,QP56BU,10.0,QP56BU,10.0,QP56BU,10.0,QP56BU,10.0,QP56BU,10.0,QP56BU,10.0,QP56BU,10.0,QP56BU,10.0,QP56BU,10.0,QP56BU,10.0,QP56BU,10.0,QP56BU,10.0,QP56BU,10.0,QP56BU,10.0,QP56BU,10.0,QP56BU,10.0,QP56BU,10.0
1293,P-08-11,Z,FJ25W1,10.0,FJ25W1,10.0,FJ25W1,10.0,FJ25W1,10.0,FJ25W1,10.0,FJ25W1,10.0,FJ25W1,10.0,FJ25W1,10.0,FJ25W1,10.0,FJ25W1,10.0,FJ25W1,10.0,FJ25W1,10.0,FJ25W1,10.0,FJ25W1,10.0,FJ25W1,10.0,FJ25W1,10.0,FJ25W1,10.0,FJ25W1,10.0
1294,D-19-22,Z,5P2MVG,13.0,5P2MVG,13.0,5P2MVG,13.0,5P2MVG,13.0,5P2MVG,13.0,5P2MVG,13.0,5P2MVG,13.0,5P2MVG,13.0,5P2MVG,13.0,5P2MVG,13.0,5P2MVG,13.0,5P2MVG,13.0,5P2MVG,13.0,5P2MVG,13.0,5P2MVG,13.0,5P2MVG,13.0,5P2MVG,13.0,5P2MVG,13.0
1295,D-20-23,Z,A7MDBC,8.0,A7MDBC,8.0,A7MDBC,8.0,A7MDBC,8.0,A7MDBC,8.0,A7MDBC,8.0,A7MDBC,8.0,A7MDBC,8.0,A7MDBC,8.0,A7MDBC,8.0,A7MDBC,8.0,A7MDBC,8.0,A7MDBC,8.0,A7MDBC,8.0,A7MDBC,8.0,A7MDBC,8.0,A7MDBC,8.0,A7MDBC,8.0
1296,A-18-12,Z,SWN7AU,8.5,SWN7AU,8.5,SWN7AU,8.5,SWN7AU,8.5,SWN7AU,8.5,SWN7AU,8.5,SWN7AU,8.5,SWN7AU,8.5,SWN7AU,8.5,SWN7AU,8.5,SWN7AU,8.5,SWN7AU,8.5,SWN7AU,8.5,SWN7AU,8.5,SWN7AU,8.5,SWN7AU,8.5,SWN7AU,8.5,SWN7AU,8.5
1297,Q-16-21,Z,F73ZE1,11.0,F73ZE1,11.0,F73ZE1,11.0,F73ZE1,11.0,F73ZE1,11.0,F73ZE1,11.0,F73ZE1,11.0,F73ZE1,11.0,F73ZE1,11.0,F73ZE1,11.0,F73ZE1,11.0,F73ZE1,11.0,F73ZE1,11.0,F73ZE1,11.0,F73ZE1,11.0,F73ZE1,11.0,F73ZE1,11.0,F73ZE1,11.0
1298,Q-15-22,Z,UU4A1K,9.0,UU4A1K,9.0,UU4A1K,9.0,UU4A1K,9.0,UU4A1K,9.0,UU4A1K,9.0,UU4A1K,9.0,UU4A1K,9.0,UU4A1K,9.0,UU4A1K,9.0,UU4A1K,9.0,UU4A1K,9.0,UU4A1K,9.0,UU4A1K,9.0,UU4A1K,9.0,UU4A1K,9.0,UU4A1K,9.0,UU4A1K,9.0
1299,F-21-12,Z,3LQL9L,8.5,3LQL9L,8.5,3LQL9L,8.5,3LQL9L,8.5,3LQL9L,8.5,3LQL9L,8.5,3LQL9L,8.5,3LQL9L,8.5,3LQL9L,8.5,3LQL9L,8.5,3LQL9L,8.5,3LQL9L,8.5,3LQL9L,8.5,3LQL9L,8.5,3LQL9L,8.5,3LQL9L,8.5,3LQL9L,8.5,3LQL9L,8.5
1300,O-18-11,Z,HI2X6U,6.0,HI2X6U,6.0,HI2X6U,6.0,HI2X6U,6.0,HI2X6U,6.0,HI2X6U,6.0,HI2X6U,6.0,HI2X6U,6.0,HI2X6U,6.0,HI2X6U,6.0,HI2X6U,6.0,HI2X6U,6.0,HI2X6U,6.0,HI2X6U,6.0,HI2X6U,6.0,HI2X6U,6.0,HI2X6U,6.0,HI2X6U,6.0
1301,F-22-13,Z,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0,S90CD9,13.0
1302,R-01-02,Z,YN8OHN,9.0,YN8OHN,9.0,YN8OHN,9.0,YN8OHN,9.0,YN8OHN,9.0,YN8OHN,9.0,YN8OHN,9.0,YN8OHN,9.0,YN8OHN,9.0,YN8OHN,9.0,YN8OHN,9.0,YN8OHN,9.0,YN8OHN,9.0,YN8OHN,9.0,YN8OHN,9.0,YN8OHN,9.0,YN8OHN,9.0,YN8OHN,9.0
1303,P-05-13,Z,32ZKOX,16.0,32ZKOX,16.0,32ZKOX,16.0,32ZKOX,16.0,32ZKOX,16.0,32ZKOX,16.0,32ZKOX,16.0,32ZKOX,16.0,32ZKOX,16.0,32ZKOX,16.0,32ZKOX,16.0,32ZKOX,16.0,32ZKOX,16.0,32ZKOX,16.0,32ZKOX,16.0,32ZKOX,16.0,32ZKOX,16.0,32ZKOX,16.0
1304,P-08-21,Z,5MNTT7,6.5,5MNTT7,6.5,5MNTT7,6.5,5MNTT7,6.5,5MNTT7,6.5,5MNTT7,6.5,5MNTT7,6.5,5MNTT7,6.5,5MNTT7,6.5,5MNTT7,6.5,5MNTT7,6.5,5MNTT7,6.5,5MNTT7,6.5,5MNTT7,6.5,5MNTT7,6.5,5MNTT7,6.5,5MNTT7,6.5,5MNTT7,6.5
1305,C-20-12,Z,RUUOCB,7.0,RUUOCB,7.0,RUUOCB,7.0,RUUOCB,7.0,RUUOCB,7.0,RUUOCB,7.0,RUUOCB,7.0,RUUOCB,7.0,RUUOCB,7.0,RUUOCB,7.0,RUUOCB,7.0,RUUOCB,7.0,RUUOCB,7.0,RUUOCB,7.0,RUUOCB,7.0,RUUOCB,7.0,RUUOCB,7.0,RUUOCB,7.0
1306,A-18-22,Z,Z26SRT,11.0,Z26SRT,11.0,Z26SRT,11.0,Z26SRT,11.0,Z26SRT,11.0,Z26SRT,11.0,Z26SRT,11.0,Z26SRT,11.0,Z26SRT,11.0,Z26SRT,11.0,Z26SRT,11.0,Z26SRT,11.0,Z26SRT,11.0,Z26SRT,11.0,Z26SRT,11.0,Z26SRT,11.0,Z26SRT,11.0,Z26SRT,11.0
1307,C-19-11,Z,TOENMT,9.0,TOENMT,9.0,TOENMT,9.0,TOENMT,9.0,TOENMT,9.0,TOENMT,9.0,TOENMT,9.0,TOENMT,9.0,TOENMT,9.0,TOENMT,9.0,TOENMT,9.0,TOENMT,9.0,TOENMT,9.0,TOENMT,9.0,TOENMT,9.0,TOENMT,9.0,TOENMT,9.0,TOENMT,9.0
1308,P-16-13,Z,ADT9MG,13.0,ADT9MG,13.0,ADT9MG,13.0,ADT9MG,13.0,ADT9MG,13.0,ADT9MG,13.0,ADT9MG,13.0,ADT9MG,13.0,ADT9MG,13.0,ADT9MG,13.0,ADT9MG,13.0,ADT9MG,13.0,ADT9MG,13.0,ADT9MG,13.0,ADT9MG,13.0,ADT9MG,13.0,ADT9MG,13.0,ADT9MG,13.0
1309,O-18-21,Z,70EPUK,7.0,70EPUK,7.0,70EPUK,7.0,70EPUK,7.0,70EPUK,7.0,70EPUK,7.0,70EPUK,7.0,70EPUK,7.0,70EPUK,7.0,70EPUK,7.0,70EPUK,7.0,70EPUK,7.0,70EPUK,7.0,70EPUK,7.0,70EPUK,7.0,70EPUK,7.0,70EPUK,7.0,70EPUK,7.0
