waveNumber,fitness,individual,history
41120,91.39999999999999,"[('QTMT7N', 'H-16-12'), ('U95NWB', 'H-22-12'), ('Z8KPP8', 'H-22-12'), ('JEGRCL', 'H-24-11'), ('G8ASPE', 'H-24-12'), ('4E0KXI', 'G-21-13'), ('TB6WIP', 'G-21-13'), ('AKP0A7', 'G-15-12'), ('6M2FJM', 'G-15-11'), ('Q50W5L', 'G-13-13')]","[299.59999999999997, 244.60000000000002, 222.0, 182.39999999999998, 182.39999999999998, 176.59999999999997, 127.59999999999998, 127.59999999999998, 109.99999999999999, 101.39999999999999, 107.39999999999999, 105.39999999999999, 91.39999999999999, 93.39999999999999, 93.39999999999999, 93.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999]"
41119,85.99999999999999,"[('Q50W5L', 'G-17-11'), ('8N10W9', 'H-04-13')]","[85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999]"
41116,163.39999999999998,"[('37VA62', 'E-15-13'), ('8D9SAW', 'E-19-12'), ('G8ASPE', 'E-21-11'), ('800OVF', 'C-23-12'), ('8N10W9', 'C-23-11'), ('TNAHD4', 'C-19-12'), ('UDF17E', 'C-19-11'), ('DGAONE', 'C-17-13')]","[290.2, 223.60000000000002, 202.8, 200.8, 190.0, 183.0, 179.0, 179.0, 167.39999999999998, 163.39999999999998, 163.39999999999998, 163.39999999999998, 163.39999999999998, 163.39999999999998, 163.39999999999998, 163.39999999999998, 163.39999999999998, 163.39999999999998, 163.39999999999998, 163.39999999999998, 163.39999999999998, 163.39999999999998, 163.39999999999998, 163.39999999999998, 163.39999999999998, 163.39999999999998, 163.39999999999998, 163.39999999999998, 163.39999999999998, 163.39999999999998]"
41110,158.2,"[('IA7X1P', 'D-21-11'), ('8N10W9', 'D-23-11'), ('1ENECA', 'E-21-13'), ('AB9XBU', 'E-23-11'), ('8D9SAW', 'E-23-11'), ('56TC1Z', 'E-23-11'), ('W25EZN', 'E-23-13'), ('WRRW1W', 'G-19-13'), ('WGHG3L', 'G-19-11'), ('KTDZY0', 'G-17-13')]","[328.2, 280.2, 261.4, 227.59999999999997, 218.59999999999997, 217.39999999999998, 189.8, 190.59999999999997, 201.0, 191.8, 175.39999999999998, 183.0, 170.2, 170.2, 170.2, 158.2, 158.2, 158.2, 158.2, 158.2, 158.2, 158.2, 158.2, 158.2, 158.2, 158.2, 158.2, 158.2, 158.2, 158.2]"
41101,143.0,"[('LXJQVG', 'E-18-12'), ('N6JU7C', 'E-20-11'), ('PZUF7K', 'E-22-11'), ('DGAONE', 'E-22-11'), ('AX7BJ8', 'F-22-13'), ('V7JUQL', 'H-24-13'), ('O7AXAK', 'H-24-13'), ('DNLEH7', 'H-24-13'), ('6NDM0O', 'G-21-11'), ('M8W7TS', 'G-17-12')]","[264.6, 243.8, 171.2, 196.60000000000002, 173.8, 173.8, 169.8, 163.79999999999998, 161.0, 161.0, 151.0, 151.0, 151.0, 151.0, 143.0, 143.0, 143.0, 143.0, 143.0, 143.0, 143.0, 143.0, 143.0, 143.0, 143.0, 143.0, 143.0, 143.0, 143.0, 143.0]"
41099,91.39999999999999,"[('7BU1V7', 'G-17-13'), ('8N10W9', 'G-19-12'), ('6NDM0O', 'G-21-11'), ('TB6WIP', 'G-23-12'), ('6M2FJM', 'G-23-13'), ('V7JUQL', 'H-24-13'), ('IYV9SV', 'H-22-13'), ('2T1DJM', 'H-22-12'), ('Q50W5L', 'H-22-11'), ('JEGRCL', 'H-16-12')]","[298.8, 241.0, 223.90000000000003, 206.0, 188.39999999999998, 165.2, 134.59999999999997, 140.79999999999998, 114.99999999999999, 118.99999999999999, 120.59999999999998, 110.99999999999999, 110.99999999999999, 100.99999999999999, 95.39999999999999, 95.39999999999999, 95.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999]"
41094,111.39999999999999,"[('0LNUOV', 'F-16-13'), ('32ZKOX', 'F-20-11'), ('2LPO6D', 'F-22-13'), ('05W6TK', 'F-24-12'), ('W25EZN', 'F-24-11'), ('N6JU7C', 'H-24-12'), ('JEGRCL', 'H-24-11'), ('U95NWB', 'H-22-12'), ('I1KDJ0', 'H-22-12'), ('DGAONE', 'H-22-12')]","[314.79999999999995, 278.0, 238.0, 226.2, 187.8, 181.8, 173.8, 160.2, 146.2, 146.2, 145.0, 143.79999999999998, 125.39999999999999, 124.99999999999999, 118.19999999999999, 118.19999999999999, 111.39999999999999, 112.19999999999999, 112.19999999999999, 112.19999999999999, 112.19999999999999, 112.19999999999999, 112.19999999999999, 112.19999999999999, 112.19999999999999, 112.19999999999999, 112.19999999999999, 112.19999999999999, 112.19999999999999, 112.19999999999999]"
41090,81.19999999999999,"[('Z8KPP8', 'F-18-12'), ('4E0KXI', 'H-14-11')]","[81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999, 81.19999999999999]"
41080,88.6,"[('XPZSZ1', 'G-15-12'), ('H51IVV', 'G-17-12'), ('F29V5I', 'G-19-12'), ('05W6TK', 'G-21-12'), ('4E0KXI', 'G-21-13'), ('DGAONE', 'G-23-13'), ('HGXJD0', 'G-23-13'), ('9KHDG3', 'G-19-11')]","[163.70000000000002, 198.99999999999994, 164.39999999999998, 109.39999999999999, 109.39999999999999, 107.39999999999999, 107.39999999999999, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6]"
41079,85.99999999999999,"[('4E0KXI', 'G-21-13'), ('05W6TK', 'H-06-13')]","[85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999, 85.99999999999999]"
41077,88.6,"[('O7TSVL', 'H-16-11'), ('O9YFO8', 'H-20-13'), ('8N10W9', 'H-20-13'), ('TNAHD4', 'H-24-13'), ('V7JUQL', 'H-24-13'), ('N6JU7C', 'H-24-12'), ('8D9SAW', 'H-24-12'), ('U95NWB', 'H-22-12'), ('AHR20O', 'H-20-12'), ('G8ASPE', 'H-18-11')]","[344.6, 302.6, 242.2, 218.60000000000002, 194.8, 152.39999999999998, 139.0, 130.2, 122.19999999999999, 116.19999999999999, 108.6, 102.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6, 88.6]"
41076,154.2,"[('LXJQVG', 'D-14-12'), ('WGHG3L', 'D-18-11'), ('EQQBND', 'D-22-12'), ('8N10W9', 'D-23-11'), ('ADT9MG', 'D-23-13'), ('RAUDQ6', 'E-22-13'), ('U95NWB', 'E-22-13'), ('Q50W5L', 'E-20-13'), ('V7JUQL', 'E-20-12'), ('N6JU7C', 'E-20-11')]","[310.79999999999995, 274.4, 268.4, 248.20000000000005, 221.8, 206.60000000000002, 190.59999999999997, 196.79999999999995, 188.8, 178.2, 168.0, 166.0, 158.2, 158.2, 154.2, 154.2, 154.2, 154.2, 154.2, 154.2, 154.2, 154.2, 154.2, 154.2, 154.2, 154.2, 154.2, 154.2, 154.2, 154.2]"
41072,99.10000000000001,"[('05W6TK', 'H-04-11'), ('V7JUQL', 'H-24-13'), ('LXJQVG', 'H-22-13'), ('DGAONE', 'H-20-13'), ('8N10W9', 'H-20-13'), ('I1X92B', 'H-18-13'), ('AHR20O', 'H-18-12'), ('G8ASPE', 'H-18-11')]","[256.6, 209.0, 167.0, 167.0, 125.39999999999999, 120.89999999999999, 118.19999999999999, 115.39999999999999, 109.39999999999999, 101.10000000000001, 99.10000000000001, 99.10000000000001, 99.10000000000001, 99.10000000000001, 99.10000000000001, 99.10000000000001, 99.10000000000001, 99.10000000000001, 99.10000000000001, 99.10000000000001, 99.10000000000001, 99.10000000000001, 99.10000000000001, 99.10000000000001, 99.10000000000001, 99.10000000000001, 99.10000000000001, 99.10000000000001, 99.10000000000001, 99.10000000000001]"
41071,91.39999999999999,"[('8N10W9', 'G-17-12'), ('6NDM0O', 'G-21-11'), ('05W6TK', 'G-21-12'), ('SMMRK3', 'G-21-12'), ('LXJQVG', 'H-22-13'), ('YE890X', 'H-22-13'), ('Z8KPP8', 'H-20-12'), ('AHR20O', 'H-18-12')]","[261.40000000000003, 241.99999999999994, 163.0, 163.0, 142.70000000000002, 141.0, 124.19999999999999, 93.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999]"
41070,91.39999999999999,"[('LXJQVG', 'H-22-13'), ('O7AXAK', 'H-24-13'), ('DGAONE', 'G-23-13'), ('05W6TK', 'G-21-12'), ('37VA62', 'G-21-12'), ('V7JUQL', 'G-17-12'), ('EUMBM7', 'G-15-12'), ('AHR20O', 'G-15-12')]","[244.2, 188.60000000000002, 188.60000000000002, 177.0, 159.0, 131.0, 120.19999999999999, 96.99999999999999, 101.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999, 91.39999999999999]"
41058,121.99999999999997,"[('Q50W5L', 'K-08-13'), ('O7TSVL', 'J-21-12')]","[121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997, 121.99999999999997]"
41049,109.19999999999999,"[('J3FI7N', 'E-14-11'), ('7BU1V7', 'E-14-12'), ('WRRW1W', 'G-17-11'), ('WGHG3L', 'G-19-11'), ('56TC1Z', 'G-17-12'), ('8N10W9', 'G-17-12'), ('1ENECA', 'G-17-12'), ('D05ZS7', 'G-15-11')]","[218.79999999999995, 200.0, 184.99999999999994, 160.0, 149.8, 131.39999999999998, 115.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999]"
41042,91.19999999999999,"[('A7MDBC', 'G-15-11'), ('AHR20O', 'G-15-12'), ('AX7BJ8', 'G-15-13'), ('8N10W9', 'G-17-12'), ('WGHG3L', 'G-19-11'), ('MLV9BR', 'G-15-12'), ('6M2FJM', 'G-15-11'), ('3LQL9L', 'F-13-12')]","[202.0, 197.8, 179.59999999999997, 148.99999999999997, 130.39999999999998, 108.39999999999998, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999, 91.19999999999999]"
41030,121.99999999999999,"[('32ZKOX', 'M-18-11'), ('AHR20O', 'K-07-13')]","[121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999, 121.99999999999999]"
41028,91.39999999999998,"[('Y813MQ', 'I-22-12'), ('AHR20O', 'J-23-13')]","[91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998, 91.39999999999998]"
41025,109.39999999999999,"[('O7AXAK', 'F-14-13'), ('I1KDJ0', 'F-14-13'), ('S90CD9', 'F-18-12'), ('05W6TK', 'F-20-11'), ('UDF17E', 'F-20-11'), ('HLOISD', 'F-23-13'), ('ADT9MG', 'F-21-13'), ('Q50W5L', 'F-19-13'), ('U8203G', 'F-19-13'), ('RN2DSQ', 'F-15-12')]","[275.8, 247.8, 211.0, 204.39999999999998, 181.8, 169.0, 159.0, 159.0, 135.2, 134.0, 134.0, 124.99999999999999, 124.99999999999999, 119.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999, 109.39999999999999]"
41016,161.2,"[('V6K6JX', 'A-16-12'), ('05W6TK', 'D-14-11')]","[161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2, 161.2]"
41015,84.0,"[('05W6TK', 'H-06-13'), ('V6K6JX', 'G-17-13')]","[84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0]"
41014,84.0,"[('05W6TK', 'H-06-13'), ('V6K6JX', 'G-17-13')]","[84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0]"
41013,84.0,"[('V6K6JX', 'G-17-13'), ('05W6TK', 'H-06-13')]","[84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0]"
41012,84.0,"[('05W6TK', 'H-06-13'), ('V6K6JX', 'G-17-13')]","[84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0]"
41011,84.0,"[('05W6TK', 'H-06-13'), ('V6K6JX', 'G-17-13')]","[84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0]"
41010,110.6,"[('05W6TK', 'E-19-12'), ('V6K6JX', 'E-21-12')]","[110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6, 110.6]"
41009,84.0,"[('V6K6JX', 'G-17-13'), ('05W6TK', 'H-06-13')]","[84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0]"
41008,84.0,"[('05W6TK', 'H-06-13'), ('V6K6JX', 'G-17-13')]","[84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0, 84.0]"
40991,109.19999999999996,"[('32ZKOX', 'F-13-12'), ('V7JUQL', 'K-13-13')]","[109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996, 109.19999999999996]"
40990,105.19999999999996,"[('V7JUQL', 'K-13-13'), ('LXJQVG', 'J-22-11')]","[105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996]"
40988,105.19999999999996,"[('V7JUQL', 'K-13-13'), ('LXJQVG', 'J-22-11')]","[105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996, 105.19999999999996]"
40987,71.99999999999999,"[('V7JUQL', 'K-13-13'), ('I1KDJ0', 'I-08-13')]","[71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999, 71.99999999999999]"
40962,68.0,"[('05W6TK', 'H-06-13'), ('SMMRK3', 'H-16-11')]","[68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0, 68.0]"
40956,64.0,"[('N6JU7C', 'H-14-13'), ('05W6TK', 'H-06-13')]","[64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0, 64.0]"
40948,109.19999999999999,"[('2T1DJM', 'E-14-11'), ('2Z7ZEP', 'F-16-12'), ('0LNUOV', 'F-18-13'), ('AKP0A7', 'F-20-12'), ('KTDZY0', 'F-18-12'), ('800OVF', 'F-16-13'), ('8N10W9', 'F-16-12'), ('I1KDJ0', 'F-14-13')]","[253.2, 197.39999999999998, 197.39999999999998, 160.2, 153.39999999999998, 131.39999999999998, 113.39999999999999, 113.39999999999999, 109.39999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999, 109.19999999999999]"
40943,99.19999999999999,"[('56TC1Z', 'H-14-11'), ('JEGRCL', 'H-14-11'), ('I1KDJ0', 'F-14-13'), ('1ENECA', 'F-14-13'), ('IJBSQT', 'F-16-13'), ('NM6C73', 'F-18-13'), ('2LPO6D', 'F-22-11'), ('7BU1V7', 'F-16-12')]","[214.0, 191.2, 143.2, 133.2, 105.79999999999998, 101.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999, 99.19999999999999]"
40938,119.19999999999999,"[('DSQXYR', 'F-15-12'), ('TBCCF7', 'E-13-11'), ('UHYJ3A', 'E-19-11'), ('SMMRK3', 'E-19-11'), ('G8ASPE', 'E-17-12'), ('LXJQVG', 'E-17-11'), ('XUZJ74', 'E-15-12'), ('AKP0A7', 'E-13-11')]","[247.20000000000005, 220.0, 186.39999999999998, 158.79999999999998, 152.6, 124.6, 124.6, 124.6, 121.19999999999999, 121.19999999999999, 121.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999, 119.19999999999999]"
40934,75.99999999999999,"[('SMMRK3', 'L-14-12'), ('CD1NU9', 'I-09-13')]","[75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999, 75.99999999999999]"
40933,56.8,"[('ZRCYSH', 'J-10-12'), ('CD1NU9', 'I-09-13')]","[56.8, 56.8, 56.8, 56.8, 56.8, 56.8, 56.8, 56.8, 56.8, 56.8, 56.8, 56.8, 56.8, 56.8, 56.8, 56.8, 56.8, 56.8, 56.8, 56.8, 56.8, 56.8, 56.8, 56.8, 56.8, 56.8, 56.8, 56.8, 56.8, 56.8]"
40929,61.39999999999999,"[('ZRCYSH', 'J-10-12'), ('8N10W9', 'J-08-12')]","[61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999, 61.39999999999999]"
40924,80.0,"[('8N10W9', 'H-04-13'), ('AHR20O', 'G-15-12')]","[80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0, 80.0]"
40923,90.80000000000001,"[('AHR20O', 'K-07-13'), ('Q50W5L', 'K-08-13')]","[90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001, 90.80000000000001]"
